,weekday,hour,day,lang,reach,retweetcount,likes,klout,sentiment,locationid,isreshare
467,Friday,23,1,en,220,0,0,29,0.0,3818,0
468,Friday,23,1,en,265,1,0,38,1.0,3819,0
469,Friday,23,1,en,67,0,0,28,0.0,3751,0
470,Friday,23,1,en,114,1,0,26,1.0,3819,1
471,Friday,23,1,en,650,1,0,53,3.0,3752,0
472,Friday,23,1,en,577,1,0,33,0.0,1288,1
473,Friday,23,1,en,98,0,0,21,0.0,3011,0
474,Saturday,0,2,en,9,0,0,19,0.0,3753,0
475,Saturday,0,2,en,33,1,0,30,2.0,4093,1
476,Saturday,0,2,en,56,2,0,35,0.0,897,1
477,Saturday,0,2,en,1813,1,0,52,3.0,3753,1
478,Saturday,0,2,en,1813,1,0,52,3.0,3753,1
479,Saturday,0,2,en,846,2,0,48,2.0,1077,0
480,Saturday,1,2,en,131,3,0,42,0.0,1075,1
481,Saturday,1,2,en,111,0,0,18,0.0,1338,0
482,Saturday,1,2,en,1456,1,0,49,0.0,1654,1
483,Saturday,1,2,en,1456,1,0,49,0.0,1654,1
484,Saturday,1,2,en,91,95,0,28,0.0,800,1
485,Saturday,1,2,en,124,0,0,40,0.5,3792,0
486,Saturday,1,2,en,44,0,0,35,0.0,3751,0
487,Saturday,1,2,en,50,0,0,26,0.0,3737,0
488,Saturday,1,2,en,1766,0,0,50,2.0,3766,0
489,Saturday,2,2,en,207,0,0,38,0.0,3776,0
490,Saturday,2,2,en,927,0,0,48,1.0,3749,0
491,Saturday,2,2,en,9,0,0,16,-2.0,292,0
492,Saturday,2,2,en,269,0,0,48,0.0,3806,0
493,Saturday,2,2,en,370,0,0,41,0.0,1649,0
494,Saturday,3,2,_u,3296,0,0,43,0.0,1483,0
495,Saturday,3,2,en,324,2,0,44,2.0,1066,1
496,Saturday,3,2,en,774,2,0,51,2.0,1601,1
497,Saturday,3,2,en,139,6,0,24,0.0,1333,1
498,Saturday,3,2,en,4296,0,0,45,1.0,3019,0
499,Saturday,3,2,en,4296,0,0,45,0.0,3019,0
500,Saturday,3,2,en,179,0,0,47,1.0,3753,0
501,Saturday,3,2,en,756,1,0,47,0.0,1311,0
502,Saturday,4,2,en,204,1,0,41,3.0,2654,1
503,Saturday,4,2,en,1456,1,0,49,0.0,1654,1
504,Saturday,4,2,en,176,0,0,31,0.0,473,0
505,Saturday,4,2,en,2102,0,0,59,2.0,3786,0
506,Saturday,4,2,en,3520,0,0,44,0.0,298,0
507,Saturday,4,2,en,183,0,0,26,2.0,82,0
508,Saturday,5,2,en,44,0,0,35,0.0,3751,0
509,Saturday,5,2,en,255,0,0,40,0.0,3064,0
510,Saturday,5,2,en,482,1,0,33,2.0,3318,0
511,Saturday,5,2,en,482,0,0,33,2.0,3318,0
512,Saturday,5,2,en,18813,0,0,69,0.0,2202,0
513,Saturday,5,2,en,278,0,0,52,0.0,3019,0
514,Saturday,5,2,en,18813,0,0,69,1.0,2202,0
515,Saturday,5,2,_u,395,0,0,38,0.0,2300,0
516,Saturday,5,2,en,5746,0,0,55,0.0,3970,0
517,Saturday,5,2,en,282,0,0,32,0.0,3889,0
518,Saturday,6,2,en,69,0,0,28,1.0,3751,0
519,Saturday,6,2,en,50,0,0,26,0.0,3737,0
520,Saturday,6,2,en,294,0,0,36,0.0,3072,0
521,Saturday,6,2,en,4452,0,0,64,0.0,3019,0
522,Saturday,6,2,en,52,98,0,19,0.0,611,1
523,Saturday,6,2,en,323,0,0,53,0.0,3745,0
524,Saturday,6,2,en,206,2,0,32,3.0,2654,1
525,Saturday,6,2,en,417,0,0,40,0.0,3761,0
526,Saturday,6,2,en,1840,8,0,53,0.0,3989,1
527,Saturday,6,2,en,3511,4,0,51,0.0,3056,0
528,Saturday,6,2,en,417,1,0,40,0.0,3761,0
529,Saturday,6,2,en,564,0,0,43,2.0,3019,0
530,Saturday,6,2,en,133,0,0,31,0.0,1519,0
531,Saturday,7,2,en,1674,0,0,54,0.5,3820,0
532,Saturday,7,2,en,11569,0,0,53,-1.83333337306976,3019,0
533,Saturday,7,2,en,57940,1,0,82,0.0,4001,0
534,Saturday,7,2,en,155,1,0,42,0.0,1333,1
535,Saturday,7,2,en,43144,1,0,75,2.0,3766,1
536,Saturday,7,2,en,2197,0,0,54,0.0,3019,0
537,Saturday,7,2,en,363,0,0,41,0.0,3889,0
538,Saturday,7,2,en,970,1,0,49,3.0,3019,1
539,Saturday,7,2,en,7258,51,0,0,-4.0,4621,0
540,Saturday,7,2,en,417,0,0,40,0.0,3761,0
541,Saturday,7,2,en,313,1,0,45,0.0,3741,1
542,Saturday,7,2,en,1309,1,0,52,0.0,3753,1
543,Saturday,7,2,en,1827,1,0,51,-4.0,3752,1
544,Saturday,7,2,en,417,0,0,40,0.0,3761,0
545,Saturday,7,2,en,528,0,0,47,0.0,2436,0
546,Saturday,8,2,en,7258,1,0,0,3.0,4621,0
547,Saturday,8,2,en,2287,1,0,53,0.0,3764,0
548,Saturday,8,2,en,842,0,0,49,0.0,3738,0
549,Saturday,8,2,en,529,4,0,39,3.0,2654,1
550,Saturday,8,2,en,44,0,0,35,4.0,3751,0
551,Saturday,8,2,en,760,2,0,42,0.0,1355,1
552,Saturday,8,2,en,197,0,0,47,0.0,3776,0
553,Saturday,8,2,en,846,2,0,41,-4.0,1332,1
554,Saturday,8,2,en,372,0,0,56,0.0,3764,0
555,Saturday,8,2,en,6242,1,0,53,1.0,3818,0
556,Saturday,8,2,en,808,0,0,49,0.0,1849,0
557,Saturday,8,2,en,145925,0,0,49,2.0,2844,0
558,Saturday,8,2,en,122,0,0,39,-1.0,3776,0
559,Saturday,8,2,en,898,1,0,51,2.0,4430,0
560,Saturday,8,2,en,3481,5,0,52,0.0,3829,1
561,Saturday,8,2,en,2033,3,0,53,-4.0,3907,1
562,Saturday,8,2,en,88,0,0,32,0.0,3741,0
563,Saturday,8,2,en,379,1,0,48,2.0,4150,1
564,Saturday,9,2,en,1813,0,0,44,0.0,3033,0
565,Saturday,9,2,en,314,0,0,33,2.0,3874,0
566,Saturday,9,2,en,1372,7,0,48,-4.0,4503,1
567,Saturday,9,2,en,2435,0,0,59,3.0,3741,0
568,Saturday,9,2,en,1506,0,0,56,0.0,3019,0
569,Saturday,9,2,en,268,16,0,41,0.0,1329,1
570,Saturday,9,2,en,629,0,0,43,0.0,3817,0
571,Saturday,9,2,en,88,99,0,25,0.0,3915,1
572,Saturday,9,2,en,106,0,0,34,0.5,3873,0
573,Saturday,9,2,en,180,3,0,38,0.0,3786,1
574,Saturday,9,2,en,459,10,0,43,-4.0,2613,1
575,Saturday,9,2,en,260,0,0,19,2.0,3019,0
576,Saturday,9,2,en,373,11,0,43,-4.0,4805,1
577,Saturday,9,2,en,2451,0,0,48,0.0,4150,0
578,Saturday,9,2,en,209,8,0,31,3.0,289,1
579,Saturday,9,2,en,194,1,0,41,0.0,802,1
580,Saturday,9,2,en,444,9,0,41,3.0,1333,1
581,Saturday,10,2,en,1812,2,0,54,0.0,3048,1
582,Saturday,10,2,en,776,1,0,51,1.5,1601,1
583,Saturday,10,2,en,3480,0,0,52,0.0,3829,0
584,Saturday,10,2,en,347,0,0,42,0.0,3019,0
585,Saturday,10,2,en,343,0,0,53,2.0,3738,0
586,Saturday,10,2,en,236,13,0,41,-4.0,4386,1
587,Saturday,10,2,en,745,0,0,41,-1.0,5223,0
588,Saturday,10,2,en,1139,7,0,54,0.0,2299,1
589,Saturday,10,2,en,482,2,0,33,2.0,3318,0
590,Saturday,10,2,en,347,0,0,42,0.33333334326744,3019,0
591,Saturday,10,2,en,156,14,0,40,-4.0,3907,1
592,Saturday,10,2,en,349,0,0,40,0.0,3969,0
593,Saturday,10,2,en,464,0,0,45,1.0,4101,0
594,Saturday,10,2,_u,1003,0,0,51,0.0,3825,0
595,Saturday,10,2,en,939,1,0,46,2.0,3318,1
596,Saturday,10,2,en,263,0,0,45,0.0,3019,0
597,Saturday,11,2,en,38,0,0,23,0.0,3751,0
598,Saturday,11,2,en,44,0,0,35,0.0,3751,0
599,Saturday,11,2,en,11945,15,0,47,-4.0,3751,1
600,Saturday,11,2,en,2499,16,0,46,-4.0,3774,1
601,Saturday,11,2,en,253,4,0,28,0.0,1910,1
602,Saturday,11,2,en,1664,17,0,40,-4.0,3019,1
603,Saturday,11,2,en,103,4,0,20,0.0,3162,1
604,Saturday,11,2,en,57,19,0,26,-4.0,728,1
605,Saturday,11,2,en,155,0,0,30,1.0,79,0
606,Saturday,11,2,en,1911,13,0,55,0.0,2655,1
607,Saturday,11,2,en,184,0,0,35,1.0,3793,0
608,Saturday,11,2,en,135,0,0,17,0.0,1334,0
609,Saturday,11,2,en,289,1,0,41,0.0,3355,0
610,Saturday,11,2,en,44,0,0,35,0.0,3751,0
611,Saturday,11,2,en,48,0,0,40,0.0,3751,0
612,Saturday,11,2,en,37,20,0,29,-4.0,3738,1
613,Saturday,11,2,en,384,23,0,43,-4.0,2055,1
614,Saturday,11,2,en,511,24,0,45,-4.0,3968,1
615,Saturday,11,2,en,391,0,0,41,1.0,3751,0
616,Saturday,11,2,en,890,12,0,51,3.0,3866,1
617,Saturday,11,2,en,1324,0,0,27,0.0,5224,0
618,Saturday,11,2,en,56,0,0,17,0.0,2844,0
619,Saturday,11,2,en,366,2,0,25,0.0,1826,0
620,Saturday,12,2,en,15718,0,0,67,0.0,3776,0
621,Saturday,12,2,en,1049,1,0,52,2.0,5225,0
622,Saturday,12,2,en,2885,3,0,59,0.0,4056,0
623,Saturday,12,2,en,18013,0,0,29,0.0,3019,0
624,Saturday,12,2,en,1756,0,0,47,0.0,3019,0
625,Saturday,12,2,en,189,25,0,26,-4.0,3914,1
626,Saturday,12,2,en,448,1,0,48,-2.0,3752,1
627,Saturday,12,2,en,70,0,0,28,0.0,3751,0
628,Saturday,12,2,en,446957,85,131,72,0.0,3751,0
629,Saturday,12,2,_u,102,0,0,29,0.0,2965,0
630,Saturday,12,2,en,1515,4,0,46,0.0,3820,1
631,Saturday,12,2,en,58,6,0,34,0.0,289,1
632,Saturday,12,2,en,43,7,0,23,0.0,2656,1
633,Saturday,12,2,en,2101,0,0,59,0.0,3786,0
634,Saturday,12,2,en,171,9,0,30,0.0,1329,1
635,Saturday,12,2,en,1192,0,0,52,0.0,3825,0
636,Saturday,12,2,en,125,12,0,33,0.0,2963,1
637,Saturday,12,2,en,609,2,0,40,0.0,3751,1
638,Saturday,12,2,en,431,0,0,37,0.0,14,0
639,Saturday,12,2,en,1845,1,0,53,0.0,3989,1
640,Saturday,12,2,en,1424,1,0,51,-1.0,3738,1
641,Saturday,12,2,en,409,8,0,46,0.0,616,1
642,Saturday,12,2,en,279,0,0,28,0.0,375,0
643,Saturday,12,2,en,207,18,0,36,0.0,4056,1
644,Saturday,13,2,en,50,0,0,26,0.0,3737,0
645,Saturday,13,2,en,325,0,0,25,0.0,4503,0
646,Saturday,13,2,en,8946,0,0,55,0.0,1329,0
647,Saturday,13,2,en,418,0,0,40,0.0,3761,0
648,Saturday,13,2,en,681,14,0,50,3.0,4142,1
649,Saturday,13,2,en,108,2,0,23,-1.0,1644,1
650,Saturday,13,2,en,2298,2,0,53,2.33333325386047,3764,1
651,Saturday,13,2,en,303,20,0,43,0.0,611,1
652,Saturday,13,2,en,187,0,0,31,-2.0,3766,0
653,Saturday,13,2,_u,7469,0,0,52,0.0,1068,0
654,Saturday,13,2,en,418,0,0,40,0.0,3761,0
655,Saturday,13,2,en,129,0,0,39,0.0,5096,0
656,Saturday,14,2,en,5,0,0,11,3.0,3786,0
657,Saturday,14,2,en,401,0,0,46,0.0,3758,0
658,Saturday,14,2,en,14274,0,0,64,-0.5,3954,0
659,Saturday,14,2,en,83,23,0,20,0.0,2650,1
660,Saturday,14,2,en,431,0,0,51,3.0,3776,0
661,Saturday,14,2,en,82,3,0,35,2.0,80,1
662,Saturday,14,2,en,45,0,0,35,0.0,3751,0
663,Saturday,14,2,en,865,2,0,45,3.0,4001,0
664,Saturday,14,2,en,189,0,0,37,-2.0,80,0
665,Saturday,15,2,en,158,3,0,0,1.0,3786,1
666,Saturday,15,2,en,333,12,0,32,0.0,1650,1
667,Saturday,15,2,en,1272,0,0,0,-1.0,3751,0
668,Saturday,15,2,en,70,27,0,27,0.0,2650,1
669,Saturday,15,2,en,2438,5,0,49,0.0,3874,1
670,Saturday,15,2,en,2936,0,0,50,0.0,585,0
671,Saturday,15,2,en,1210,2,0,44,0.0,3019,1
672,Saturday,15,2,en,418,0,0,40,0.0,3761,0
673,Saturday,15,2,en,879,5,0,47,0.0,3888,0
674,Saturday,15,2,en,573,1,0,47,1.0,245,1
675,Saturday,15,2,en,252,0,0,41,0.0,1644,0
676,Saturday,15,2,en,1851,3,0,53,0.0,3989,1
677,Saturday,15,2,en,339,0,0,53,0.0,3745,0
678,Saturday,15,2,en,24,0,0,24,-2.0,85,0
679,Saturday,15,2,en,2949,2,0,56,0.0,3796,0
680,Saturday,15,2,en,118962,1,0,68,0.0,3763,1
681,Saturday,15,2,en,196,0,0,35,4.0,5226,0
682,Saturday,15,2,en,18451,1,0,50,2.0,2482,1
683,Saturday,15,2,en,776,2,0,51,0.0,1601,1
684,Saturday,15,2,en,5868,1,0,53,0.0,3741,0
685,Saturday,15,2,en,1353,0,0,63,0.0,3753,0
686,Saturday,15,2,en,1353,0,0,63,0.0,3753,0
687,Saturday,15,2,en,3,0,0,0,0.0,3776,0
688,Saturday,16,2,en,1229,1,0,54,0.0,84,0
689,Saturday,16,2,en,39188,0,0,81,1.0,80,0
690,Saturday,16,2,en,446962,32,40,72,0.0,3751,0
691,Saturday,16,2,en,566,2,0,41,0.0,80,1
692,Saturday,16,2,en,46,3,0,15,0.0,2287,1
693,Saturday,16,2,en,4896,1,0,49,0.0,3764,0
694,Saturday,16,2,en,797,3,0,47,0.0,112,1
695,Saturday,16,2,en,290,5,0,42,0.0,3095,1
696,Saturday,16,2,en,347,0,0,43,0.0,3766,0
697,Saturday,16,2,en,1263,0,0,62,0.0,3738,0
698,Saturday,16,2,en,291,31,0,51,0.0,80,1
699,Saturday,16,2,en,344,0,0,52,0.0,3753,0
700,Saturday,16,2,en,2252,1,0,0,0.0,3738,1
701,Saturday,16,2,en,35,0,0,17,0.0,2319,0
702,Saturday,16,2,en,24,33,0,17,0.0,2844,1
703,Saturday,16,2,en,285,2,0,35,2.0,818,1
704,Saturday,16,2,en,58,7,0,34,0.0,289,1
705,Saturday,16,2,en,16,0,0,24,0.0,3752,0
706,Saturday,16,2,en,38,16,0,11,3.0,3774,1
707,Saturday,16,2,en,1052,0,0,45,2.0,3029,0
708,Saturday,16,2,en,2,1,0,0,-3.0,3793,0
709,Saturday,16,2,en,1110,1,0,61,-3.0,3793,1
710,Saturday,16,2,en,1872,1,0,53,0.0,83,1
711,Saturday,16,2,en,11078,31,0,57,-4.0,105,1
712,Saturday,16,2,en,523,14,0,36,0.0,1940,1
713,Saturday,17,2,en,7752,0,0,52,0.0,4177,0
714,Saturday,17,2,en,1554,0,0,46,0.0,3873,0
715,Saturday,17,2,en,5,0,0,19,0.0,3874,0
716,Saturday,17,2,en,387,14,0,38,0.0,3423,1
717,Saturday,17,2,en,2265,4,0,51,0.0,800,0
718,Saturday,17,2,en,4836,0,0,59,0.0,3753,0
719,Saturday,17,2,en,31,0,0,23,4.0,4044,0
720,Saturday,17,2,en,4836,4,0,59,2.0,3753,0
721,Saturday,17,2,en,42025,3,4,64,0.0,3874,0
722,Saturday,17,2,en,7753,0,0,52,0.0,4177,0
723,Saturday,17,2,en,119,1,0,43,0.0,3815,1
724,Saturday,17,2,en,221,0,0,0,3.0,3776,0
725,Saturday,17,2,en,1145,0,0,42,0.0,3927,0
726,Saturday,17,2,en,194,36,0,42,0.0,3142,1
727,Saturday,17,2,en,187,37,0,29,0.0,3754,1
728,Saturday,17,2,en,187,9,0,29,0.0,3754,1
729,Saturday,17,2,en,626,0,0,44,0.0,1329,0
730,Saturday,17,2,en,5335,0,0,61,0.0,3764,0
731,Saturday,17,2,en,1058,46,0,56,0.0,3751,1
732,Saturday,17,2,en,303,10,0,43,0.0,611,1
733,Saturday,17,2,en,191,11,0,37,0.0,1329,1
734,Saturday,18,2,en,45,0,0,35,0.0,3751,0
735,Saturday,18,2,en,446,0,0,35,-3.0,3886,0
736,Saturday,18,2,en,310,9,0,44,4.0,3886,0
737,Saturday,18,2,en,24,12,0,17,0.0,2844,1
738,Saturday,18,2,en,103,0,0,19,0.0,3069,0
739,Saturday,18,2,en,103,0,0,19,0.0,3069,0
740,Saturday,18,2,en,103,0,0,19,0.0,3069,0
741,Saturday,18,2,en,344,0,0,55,0.0,3745,0
742,Saturday,18,2,en,97,0,0,21,3.5,3744,0
743,Saturday,18,2,en,440,0,0,37,0.0,1336,0
744,Saturday,18,2,en,171,13,0,30,0.0,1329,1
745,Saturday,18,2,en,70,0,0,28,0.0,3751,0
746,Saturday,18,2,en,376,4,0,44,0.0,3888,1
747,Saturday,18,2,en,1457,1,0,48,4.0,3857,1
748,Saturday,18,2,en,213,37,0,25,-4.0,292,1
749,Saturday,18,2,en,497,2,0,43,4.0,2925,1
750,Saturday,18,2,en,3470,15,0,56,0.0,3758,1
751,Saturday,19,2,en,84,0,0,42,0.0,466,0
752,Saturday,19,2,en,209,0,0,46,0.0,1483,0
753,Saturday,19,2,en,8612,1,0,46,1.0,3774,1
754,Saturday,19,2,en,1687,42,0,42,-4.0,80,1
755,Saturday,19,2,en,4767,0,0,38,0.0,87,0
756,Saturday,19,2,en,1454,43,0,49,-4.0,78,1
757,Saturday,19,2,en,313,0,0,0,0.0,3738,0
758,Saturday,19,2,en,255,0,0,46,0.0,3970,0
759,Saturday,20,2,en,54,41,0,28,0.0,1329,1
760,Saturday,20,2,en,197,19,0,20,0.0,2321,1
761,Saturday,20,2,en,100,0,0,18,0.0,1329,0
762,Saturday,21,2,en,45,0,0,35,0.0,3751,0
763,Saturday,21,2,en,1540,0,0,46,-2.0,3758,0
764,Saturday,21,2,en,127,0,0,40,0.0,3792,0
765,Saturday,21,2,en,41,43,0,41,0.0,1340,1
766,Saturday,21,2,en,105,0,0,42,2.0,1329,0
767,Saturday,21,2,en,2591,0,0,57,0.0,515,0
768,Saturday,21,2,en,120,44,0,36,0.0,1329,1
769,Saturday,21,2,en,993,3,0,58,0.0,2074,0
770,Saturday,21,2,en,50,1,0,27,0.0,3737,0
771,Saturday,21,2,en,4840,1,0,59,0.0,3753,1
772,Saturday,21,2,en,887,1,0,44,0.0,3751,1
773,Saturday,21,2,en,120,1,0,36,0.0,1329,1
774,Saturday,21,2,en,464,0,0,25,0.0,3786,0
775,Saturday,21,2,en,994,0,0,58,3.0,2074,0
776,Saturday,21,2,en,451,45,0,49,0.0,3751,1
777,Saturday,21,2,en,258,0,0,46,1.0,3970,0
778,Saturday,22,2,en,372,0,0,34,0.0,1788,0
779,Saturday,22,2,en,994,1,0,58,0.0,2074,0
780,Saturday,22,2,en,969,0,0,43,0.0,4291,0
781,Saturday,22,2,_u,2164,1,0,50,0.0,30,1
782,Saturday,22,2,en,206,17,0,42,0.0,800,1
783,Saturday,22,2,en,206,46,0,42,0.0,800,1
784,Saturday,23,2,en,0,0,0,0,2.0,3833,0
785,Saturday,23,2,en,408,1,0,38,-1.0,3011,1
786,Saturday,23,2,en,128,1,0,19,0.0,1315,1
787,Saturday,23,2,en,143,46,0,26,-4.0,3000,1
788,Saturday,23,2,en,144,0,0,41,0.0,762,0
789,Saturday,23,2,en,127,1,0,29,2.0,1332,0
790,Saturday,23,2,en,114,1,0,25,0.0,800,1
791,Saturday,23,2,en,246,0,0,48,0.0,3739,0
792,Saturday,23,2,en,256,1,0,41,0.0,1337,0
793,Saturday,23,2,en,34,0,0,13,0.0,3011,0
794,Saturday,23,2,en,444,1,0,46,1.0,3746,0
795,Saturday,23,2,en,1117,0,0,61,0.0,4059,0
796,Sunday,0,3,en,50,0,0,40,0.0,3751,0
797,Sunday,0,3,en,4751,22,0,52,0.0,2612,1
798,Sunday,0,3,en,976,1,0,48,3.0,3019,1
799,Sunday,0,3,en,12,1,0,12,0.0,1331,1
800,Sunday,0,3,en,105,23,0,38,0.0,3019,1
801,Sunday,0,3,en,45,0,0,35,0.0,3751,0
802,Sunday,0,3,en,239,1,0,42,0.0,4160,1
803,Sunday,0,3,en,375,0,0,35,2.0,4348,0
804,Sunday,0,3,en,347,0,0,37,0.0,83,0
805,Sunday,0,3,en,1652,0,0,47,0.0,3833,0
806,Sunday,0,3,en,1135,22,0,44,0.0,2299,1
807,Sunday,0,3,en,259,3,0,35,0.0,1311,1
808,Sunday,1,3,en,70,0,0,28,1.0,3751,0
809,Sunday,1,3,en,191,48,0,42,0.0,1065,1
810,Sunday,1,3,en,27,0,0,13,0.0,1338,0
811,Sunday,1,3,en,1310,1,0,52,0.0,3753,1
812,Sunday,1,3,en,517,25,0,41,0.0,2594,1
813,Sunday,1,3,en,1340,0,0,40,0.0,3023,0
814,Sunday,1,3,en,50,0,0,27,0.0,3737,0
815,Sunday,1,3,en,544,2,0,41,0.0,800,1
816,Sunday,1,3,en,191,6,0,42,4.0,1065,1
817,Sunday,2,3,en,265,3,0,40,0.0,822,1
818,Sunday,2,3,en,103,1,0,19,0.0,3069,0
819,Sunday,2,3,en,926,0,0,47,1.0,3749,0
820,Sunday,2,3,en,35,4,0,39,0.0,1064,1
821,Sunday,2,3,en,246,0,0,28,0.0,1433,0
822,Sunday,2,3,en,632,0,0,43,0.0,4038,0
823,Sunday,2,3,en,3390,0,0,52,-2.0,3033,0
824,Sunday,2,3,en,103,1,0,19,0.0,3069,0
825,Sunday,2,3,_u,483,0,0,44,0.0,2586,0
826,Sunday,2,3,en,483,0,0,44,0.0,2586,0
827,Sunday,2,3,en,234,0,0,37,0.0,1877,0
828,Sunday,2,3,en,2056,0,0,48,2.0,3030,0
829,Sunday,3,3,en,29,0,0,22,0.0,1601,0
830,Sunday,3,3,en,300,49,0,43,0.0,3792,1
831,Sunday,3,3,en,300,0,0,43,0.0,3792,0
832,Sunday,3,3,en,360,0,0,44,0.0,3079,0
833,Sunday,3,3,en,697,0,0,43,-3.0,1334,0
834,Sunday,3,3,en,45,0,0,35,0.0,3751,0
835,Sunday,3,3,en,272,0,0,48,0.0,3806,0
836,Sunday,3,3,en,232,0,0,48,1.0,3753,0
837,Sunday,3,3,en,0,34,0,0,-1.5,1069,1
838,Sunday,3,3,en,1351,0,0,63,0.0,3753,0
839,Sunday,3,3,en,1351,0,0,63,0.0,3753,0
840,Sunday,3,3,en,1351,0,0,63,1.0,3753,0
841,Sunday,4,3,en,874,1,0,36,1.0,2055,0
842,Sunday,4,3,en,1299,0,0,49,-3.0,2610,0
843,Sunday,4,3,en,24,6,0,25,0.0,5390,1
844,Sunday,4,3,en,156,0,0,46,1.5,3114,0
845,Sunday,4,3,en,156,0,0,46,4.0,3114,0
846,Sunday,4,3,en,5514,0,0,57,2.0,3738,0
847,Sunday,4,3,en,360,25,0,38,0.0,385,1
848,Sunday,4,3,en,690,0,0,0,2.5,1069,0
849,Sunday,4,3,en,4437,1,0,63,2.0,3233,1
850,Sunday,4,3,en,120,52,0,36,0.0,1070,1
851,Sunday,4,3,en,1216,0,0,40,0.0,3019,0
852,Sunday,4,3,en,357,53,0,41,0.0,1193,1
853,Sunday,4,3,en,1216,0,0,40,0.0,3019,0
854,Sunday,4,3,en,1216,0,0,40,0.0,3019,0
855,Sunday,4,3,en,3122,0,0,53,-4.0,5391,0
856,Sunday,5,3,en,209,0,0,46,0.0,1483,0
857,Sunday,5,3,en,1295,0,0,44,0.0,2319,0
858,Sunday,5,3,en,362,0,0,48,0.0,3741,0
859,Sunday,5,3,en,1584,2,0,60,0.0,3792,0
860,Sunday,5,3,en,806,1,0,47,0.0,3019,1
861,Sunday,5,3,en,1839,0,0,0,1.5,78,0
862,Sunday,5,3,en,700,11,0,48,3.0,2654,1
863,Sunday,5,3,en,577,31,0,41,0.0,3019,1
864,Sunday,5,3,en,242,24,0,41,0.0,2204,1
865,Sunday,5,3,en,163,0,0,40,1.0,79,0
866,Sunday,5,3,en,4056,0,0,47,0.0,3766,0
867,Sunday,6,3,en,50,0,0,27,0.0,3737,0
868,Sunday,6,3,en,1816,3,0,54,0.0,3048,1
869,Sunday,6,3,en,103,2,0,19,0.0,3069,0
870,Sunday,6,3,en,57969,0,0,82,0.0,4001,0
871,Sunday,6,3,en,419,0,0,40,0.0,3761,0
872,Sunday,6,3,en,419,0,0,40,0.0,3761,0
873,Sunday,6,3,en,2100,0,0,59,1.5,3786,0
874,Sunday,7,3,en,45,0,0,35,0.0,3751,0
875,Sunday,7,3,en,70,0,0,28,0.0,3751,0
876,Sunday,7,3,en,62,0,0,22,0.0,5162,0
877,Sunday,7,3,en,741,1,0,51,0.0,3738,0
878,Sunday,7,3,en,778,1,0,51,0.0,1601,1
879,Sunday,7,3,en,52695,6,0,64,0.0,3786,0
880,Sunday,7,3,en,2100,0,0,59,1.5,3786,0
881,Sunday,7,3,en,2100,0,0,59,0.0,3786,0
882,Sunday,7,3,en,1095,0,0,52,0.0,78,0
883,Sunday,7,3,en,56,2,0,37,0.0,3825,1
884,Sunday,7,3,en,235,3,0,45,0.0,1486,1
885,Sunday,7,3,en,3870,1,0,56,-1.5,5392,1
886,Sunday,7,3,en,1852,3,0,53,0.0,3989,1
887,Sunday,7,3,en,1852,2,0,53,0.0,3989,1
888,Sunday,7,3,en,1852,2,0,53,2.0,3989,1
889,Sunday,7,3,en,1852,1,0,53,0.0,3989,1
890,Sunday,7,3,en,1852,3,0,53,2.0,3989,1
891,Sunday,7,3,en,135,0,0,44,-2.0,4527,0
892,Sunday,7,3,en,1220,7,0,50,4.0,3907,1
893,Sunday,7,3,en,270,25,0,36,0.0,2654,1
894,Sunday,7,3,en,37,5,0,21,0.0,473,1
895,Sunday,7,3,en,414,7,0,44,0.0,3968,1
896,Sunday,8,3,en,1852,1,0,53,0.0,3989,1
897,Sunday,8,3,en,2099,0,0,59,1.5,3786,0
898,Sunday,8,3,en,2170,2,0,56,3.0,2299,1
899,Sunday,8,3,en,18012,0,0,29,0.0,3019,0
900,Sunday,8,3,en,44289,1,0,65,0.0,1333,0
901,Sunday,8,3,en,234,0,0,26,0.0,2056,0
902,Sunday,8,3,en,204,0,0,0,1.0,3019,0
903,Sunday,8,3,en,865,0,0,42,0.0,3044,0
904,Sunday,8,3,en,419,0,0,40,0.0,3761,0
905,Sunday,8,3,en,1339,0,0,44,0.0,3776,0
906,Sunday,8,3,en,84,1,0,41,0.0,80,1
907,Sunday,8,3,en,2478,0,0,48,0.0,3914,0
908,Sunday,9,3,en,4145,0,0,55,-2.0,3791,0
909,Sunday,9,3,en,39,1,0,20,0.0,1333,1
910,Sunday,9,3,en,83,0,0,39,0.0,3753,0
911,Sunday,9,3,en,419,0,0,40,0.0,3761,0
912,Sunday,9,3,en,5892,2,0,44,0.0,3753,1
913,Sunday,9,3,en,57,0,0,31,0.0,3753,0
914,Sunday,9,3,en,53,0,0,31,-1.0,813,0
915,Sunday,9,3,en,765,0,0,47,0.0,1788,0
916,Sunday,9,3,en,319,13,0,53,3.0,2654,1
917,Sunday,9,3,en,2955,2,0,56,0.0,3796,1
918,Sunday,9,3,en,864,0,0,45,0.0,1302,0
919,Sunday,9,3,en,18,0,0,15,0.0,2641,0
920,Sunday,9,3,en,28,32,0,13,0.0,6238,1
921,Sunday,9,3,en,472,60,0,42,0.0,3915,1
922,Sunday,9,3,en,472,26,0,42,0.0,3915,1
923,Sunday,9,3,en,215,27,0,32,0.0,585,1
924,Sunday,9,3,en,4273,1,0,51,3.0,3815,1
925,Sunday,9,3,en,407,0,0,42,2.0,4367,0
926,Sunday,9,3,en,200,28,0,32,0.0,3794,1
